MSNA_time,BP,ECG,MSNA_v,MSNA_filt,MSNA_v_zeroed,MSNA_vjust
430.92,-7.03125e-5,-0.106541,0.1237399,0.005788070444994481,0.007514727462100987,0.014751099643938968
430.96,-7.421875e-5,-0.1943769,0.1240203,0.006417039923042344,0.007732118038805496,0.014968490220643477
431,-8.59375e-5,-0.1569297,0.1210527,0.005356266460262488,0.005404898052249436,0.012641270234087416
431.04,-8.203125e-5,-0.1174922,0.1182309,0.0037198721469371403,0.003192811879969841,0.010429184061807822
431.08,-7.8125e-5,-0.09478907,0.1155707,0.002620845811644832,0.0011078944599160773,0.008344266641754059
431.12,-8.203125e-5,-0.0833125,0.1171454,0.0024711121607988744,0.0023425308385652773,0.009578903020403259
431.16,-6.640625e-5,-0.07084375,0.1179413,0.002597886403886812,0.002967101909937438,0
431.2,-7.421875e-5,-0.06349609,0.1174053,0.0023266137622458953,0.002548178141952626,0
431.24,-7.8125e-5,-0.0507168,0.1159881,0.0017810290336260145,0.0014389588706153,0
431.28,-7.8125e-5,-0.04069336,0.116176,0.0011369467776865606,0.0015880685642908018,0
431.32,-7.421875e-5,-0.03291016,0.1143792,2.9498656461482295e-4,1.8179109739081147e-4,0
431.36,-7.421875e-5,-0.03047461,0.1133748,-6.402774254584439e-4,-6.033625248374278e-4,0
431.4,-8.203125e-5,-0.001009766,0.1126421,-0.0016728064427045791,-0.001175648852628529,0
431.44,-7.8125e-5,0.03499805,0.1093043,-0.002540081767945823,-0.0037900377258515226,0
431.48,-8.59375e-5,-0.04962891,0.1101046,-0.0024438196526903964,-0.003161519609532472,0
431.52,-7.03125e-5,-0.07062304,0.1130732,-0.0016415553816363075,-8.33954354415957e-4,0
431.56,-7.8125e-5,0.9666972,0.11297,-0.0010503155283035682,-9.142442197102652e-4,0
431.6,-6.25e-5,-0.1647539,0.1140083,-9.822013959653647e-4,-9.995345713628714e-5,0
431.64,-7.8125e-5,-0.2054023,0.1119294,-0.001292414566181542,-0.0017289871069890372,0
431.68,-8.984375e-5,-0.1454375,0.1113589,-0.0012518983249049178,-0.0021759870130254075,4.2939385577712855e-4
431.72,-7.421875e-5,-0.05587305,0.1124555,-8.593997494171485e-5,-0.001316632300853386,0.00128874856794915
431.76,-8.984375e-5,0.0905293,0.1155782,0.00251078379989349,0.0011306023859762818,0.003735983254778818
431.8,-7.8125e-5,0.2335957,0.1219839,0.006156208045784629,0.006151280803590161,0.008756661672392696
431.84,-7.03125e-5,0.1461563,0.1276726,0.009537250446431488,0.01061093518428879,0.013216316053091325
431.88,-6.640625e-5,-0.1395605,0.1299803,0.011422279210855611,0.012422186219489404,0.01502756708829194
431.92,-6.640625e-5,-0.1887969,0.1298511,0.011463912533576561,0.01232531984508377,0.014930700713886306
431.96,-6.640625e-5,-0.1479609,0.1272155,0.009917645982716227,0.010265845609683903,0.01287122647848644
432,-5.859375e-5,-0.1129473,0.1222873,0.007715733274082701,0.006411017954690477,0.009016398823493012
432.04,-7.8125e-5,-0.08798633,0.1208959,0.00591219865322256,0.005329400223626268,0.007934781092428804
432.08,-5.46875e-5,-0.07164453,0.1202295,0.004365629917215818,0.004816890126559872,0.007422270995362408
432.12,-7.421875e-5,-0.06402344,0.1176151,0.002334552075506202,0.0027782687940296116,0.005383649662832148
432.16,-6.25e-5,-0.05544726,0.1131779,-4.106843060253653e-5,-6.886520628664728e-4,0.0019167288059360633
432.2,-6.640625e-5,-0.04892578,0.1103747,-0.0018578156136631258,-0.00287492769748695,-2.695468286844139e-4
432.24,-5.46875e-5,-0.04271094,0.1096554,-0.002485015237514366,-0.003428264933342763,-8.228840645402272e-4
432.28,-7.03125e-5,-0.03280078,0.1125412,-0.0025051717667418545,-0.0011564115291235353,0.0014489693396790007
432.32,-6.640625e-5,-0.01051563,0.1098496,-0.0027574419594230165,-0.003256391442493114,-6.510105736905782e-4
432.36,-7.421875e-5,0.04065234,0.1106684,-0.0031073193112045945,-0.002605380868802536,0
432.4,-7.03125e-5,-0.04951172,0.1091344,-0.0032740295071616997,-0.00379894206390307,0
432.44,-7.8125e-5,-0.07926172,0.1105747,-0.003273291798491895,-0.002661801762843312,0
432.48,-6.25e-5,0.945875,0.1094324,-0.003186910571901525,-0.0035493628653422296,0
432.52,-6.640625e-5,-0.139832,0.1105022,-0.0029640323690781614,-0.0027036069746686118,0
432.56,-5.859375e-5,-0.208623,0.1105906,-0.00261898574649341,-0.0026275142499559818,0
432.6,-6.25e-5,-0.1499551,0.1116829,-0.0023858558461701787,-0.0017649644304212654,0
432.64,-6.640625e-5,-0.06389648,0.11111650000000001,-0.0024682644505754398,-0.0022028075527799895,0
432.68,-5.46875e-5,0.08010547,0.1103081,-0.00272713325031582,-0.0028306818209982852,0
432.72,-5.078125e-5,0.2301758,0.1094535,-0.002577625175992457,-0.003495215382535647,0
432.76,-4.6875e-5,0.1580781,0.1117242,-0.001704340183285423,-0.0017106433924872308,0
432.8,-5.46875e-5,-0.1348477,0.1132401,-4.381140432323775e-4,-5.179652395301853e-4,0
432.84,-4.6875e-5,-0.1909121,0.1157186,6.664982442037058e-4,0.0014291315905476914,0
432.88,-4.6875e-5,-0.1518184,0.1168753,8.435956855178089e-4,0.002340407231899864,0
432.92,-4.6875e-5,-0.1179805,0.1132717,-2.5032998169033302e-5,-4.791428424966514e-4,0
432.96,-3.515625e-5,-0.09905469,0.1115768,-7.690312451986354e-4,-0.0018027005826828243,0
433,-5.46875e-5,-0.08538867,0.1131015,-7.76498356587503e-4,-6.02971712562847e-4,0
433.04,-5.859375e-5,-0.07449219,0.1144293,-9.639843028765769e-4,4.4232872814063933e-4,0
433.08,-5.859375e-5,-0.06473633,0.111558,-0.002080957277631225,-0.0018036192294669635,0
433.12,-4.6875e-5,-0.05551367,0.1084833,-0.0034445276480929337,-0.004209280026185374,0
433.16,-5.46875e-5,-0.04581445,0.1067553,-0.003682334395029589,-0.005560041688941491,0
433.2,-5.46875e-5,-0.03197266,0.1124396,-0.0029036776810378016,-0.0011018082803444546,0
433.24,-5.078125e-5,0.0410039,0.111373,-0.0027156933756501862,-0.0019352066604269883,0
433.28,-3.515625e-5,-0.03247852,0.1091584,-0.0032647442995893845,-0.0036687304637956553,0
433.32,-5.46875e-5,-0.05857617,0.108192,-0.0032863116536956177,-0.004424475561015286,0
433.36,-5.078125e-5,0.457166,0.1109801,-0.002364380190556545,-0.0022380853583752374,0
433.4,-5.46875e-5,0.3495313,0.1133525,-0.0013387716190151509,-3.77880566692808e-4,0
433.44,-3.90625e-5,-0.2141719,0.1127456,-8.61798524043477e-4,-8.529559677812329e-4,0
433.48,-4.6875e-5,-0.1688125,0.1140815,-9.946130978037255e-4,1.946300283259111e-4,0
433.52,-5.859375e-5,-0.08896289,0.1113058,-0.0017161017201242918,-0.0019804876646646553,0
433.56,-5.078125e-5,0.03395117,0.1094216,-0.002159179078587717,-0.003457146906133842,0
433.6,-5.46875e-5,0.2004727,0.1116832,-0.0016119262472395195,-0.0016848112098325127,0
433.64,-3.90625e-5,0.2220137,0.1142352,-9.207790724072238e-4,3.148783376931509e-4,0
433.68,-3.90625e-5,-0.05784766,0.1121878,-7.409235500350026e-4,-0.001290461850487194,0
433.72,-4.6875e-5,-0.1912578,0.1118672,-1.5727100643210477e-4,-0.0015425138094736738,0
433.76,-3.515625e-5,-0.1563965,0.1156193,0.001422440455830936,0.0013974346475000461,0
433.8,-3.90625e-5,-0.1205371,0.1201558,0.0026456519545392135,0.004952428407204901,0
433.84,-3.515625e-5,-0.09753906,0.1173348,0.002154631447900228,0.0027412842097540874,0
433.88,-4.296875e-5,-0.08439453,0.1142139,5.652313305761315e-4,2.955067595334753e-4,0
433.92,-3.90625e-5,-0.07751953,0.1119778,-9.255900813216194e-4,-0.0014567043664774032,0
433.96,-3.515625e-5,-0.06442578,0.1102704,-0.0016287619311919526,-0.0027947424642650607,0
434,-2.734375e-5,-0.06216406,0.1133038,-0.0018103501929645457,-4.173109924555811e-4,0
434.04,-3.515625e-5,-0.04909375,0.1108494,-0.0024010454777909705,-0.002341366277835191,0
434.08,-1.171875e-5,-0.04603711,0.1091751,-0.0031722190285153537,-0.0036543371123131615,0
434.12,-1.953125e-5,-0.02753125,0.1102017,-0.00377744144740664,-0.0028508786797049176,0
434.16,-4.296875e-5,0.04397656,0.1074254,-0.004395071416971131,-0.0050286411543549545,0
434.2,-3.515625e-5,-0.04827734,0.1078545,-0.004654849551538014,-0.0046947566476560915,0
434.24,-3.515625e-5,-0.06382617,0.1082956,-0.004480303813609416,-0.004352207774033374,0
434.28,-4.296875e-5,0.7176113,0.1080186,-0.0039284107329868,-0.00457320388758056,0
434.32,-3.90625e-5,0.08097071,0.1113719,-0.0031800706142709155,-0.001949438032344544,0
434.36,-3.90625e-5,-0.1935742,0.1111265,-0.0030799960012640507,-0.0021466956688310414,0
434.4,-3.125e-5,-0.1431016,0.1090273,-0.0037122727025514918,-0.003797328870139158,0
434.44,-4.296875e-5,-0.05945703,0.108347,-0.004380887076977343,-0.004336406425687339,0
434.48,-3.515625e-5,0.07486914,0.1077759,-0.004812933115125515,-0.004790576188306109,0
434.52,-3.90625e-5,0.2443965,0.1064928,-0.004659858596767413,-0.005803578894518355,0
434.56,-2.734375e-5,0.2316113,0.1088899,-0.003413278984431971,-0.003932901561111547,0
434.6,-4.6875e-5,-0.09149023,0.1130653,-0.001605520775183143,-6.689868224064909e-4,0
434.64,-3.125e-5,-0.2058379,0.1143637,-3.1450704536314846e-4,3.3978604206199583e-4,0
434.68,-3.515625e-5,-0.1682187,0.1138381,4.8182933403900736e-4,-8.10662911312379e-5,0
434.72,-2.34375e-5,-0.131707,0.1172699,8.612879582913759e-4,0.0025999387010225434,0
434.76,-3.125e-5,-0.09944921,0.1148449,1.474494914519763e-4,6.907056370160615e-4,0
434.8,-3.125e-5,-0.09213867,0.1110807,-0.0010706571199215825,-0.0022681036147850146,0
434.84,-3.90625e-5,-0.08514063,0.1126147,-0.001940330141232658,-0.0010744615559601758,0
434.88,-1.953125e-5,-0.07648242,0.1102566,-0.0028358584345315537,-0.0029316761779625716,0
434.92,-2.734375e-5,-0.06463086,0.1094871,-0.003873153122665376,-0.0035441850135860616,0
434.96,-3.125e-5,-0.0566543,0.1067339,-0.004495749253290568,-0.00571210770095072,0
435,-3.515625e-5,-0.04158399,0.108012,-0.004025776250536656,-0.004721138399321905,0
435.04,-2.734375e-5,0.02879883,0.1110683,-0.0026373599096593744,-0.0023371345554740026,0
435.08,-3.90625e-5,-0.03667383,0.1137849,-0.0014356029801027052,-2.1976181241631167e-4,0
435.12,-2.34375e-5,-0.05465234,0.1126951,-9.23068006115657e-4,-0.0010859378130271362,0
435.16,-1.5625e-5,0.2986094,0.1145631,-0.0010509383454006945,3.6608318097598426e-4,0
435.2,-3.90625e-5,0.4391973,0.1112776,-0.0017915406828070152,-0.002221229456293641,0
435.24,-3.125e-5,-0.1689023,0.1100456,-0.0023413559004053387,-0.0031993284410850105,0
435.28,-3.90625e-5,-0.1328769,0.1121747,-0.002360241598344469,-0.001543451531091832,0
435.32,-3.90625e-5,-0.05880273,0.110007,-0.0021427707420222093,-0.0032557153633581476,-0.0017122638322663157
435.36,-1.5625e-5,0.05313477,0.1103337,-6.849880169190088e-4,-0.0030133448078161302,-0.0014698932767242983
435.4,-3.515625e-5,0.2220938,0.1174659,0.0025241080490328504,0.0025628039626385277,0.00410625549373036
435.44,-2.734375e-5,0.2566035,0.1216937,0.006425438705165151,0.005862844700905618,0.0074062962319974505
435.48,-1.953125e-5,-0.03045117,0.128301,0.009953802445596578,0.011028899504744984,0.012572351035836815
435.52,-1.171875e-5,-0.1987754,0.1306523,0.012239742478118699,0.01286077870172862,0.014404230232820451
435.56,-7.8125e-6,-0.1804551,0.1316316,0.012903574418804355,0.013619294520923681,0.015162746052015513
435.6,-7.8125e-6,-0.1379629,0.1296033,0.012275323120435111,0.012022558668961309,0.01356601020005314
435.64,-3.515625e-5,-0.1074824,0.1287459,0.010663150651561674,0.011345490643124864,0.012888942174216695
435.68,-7.8125e-6,-0.09152148,0.1240783,0.008271824326841905,0.0076837218076377285,0.00922717333872956
435.72,-7.8125e-6,-0.08642187,0.1206304,0.00578696561607541,0.004979185771511946,0.006522637302603778
435.76,-7.8125e-6,-0.07605664,0.1184636,0.0037702887049055832,0.00327958167446571,0.004823033205557542
435.8,-7.8125e-6,-0.06551367,0.1175751,0.001850688413770701,0.002582446425659705,0.004125897956751537
435.84,-7.8125e-6,-0.05307227,0.1126022,-1.0414221602190853e-4,-0.001315695646136037,2.277558849557949e-4
435.88,-1.5625e-5,-0.04990039,0.1112221,-0.001182524175025815,-0.0023979543788448126,-8.545028477529807e-4
435.92,-1.953125e-5,-0.03945703,0.1133088,-0.0012457416699101238,-7.632613977504025e-4,7.801901333414294e-4
435.96,-3.125e-5,-0.01735742,0.113001,-0.0012252649635961614,-0.0010055343627727341,0
436,-1.953125e-5,0.03649805,0.1126802,-0.001470502380491898,-0.0012581557229897934,0
436.04,-2.34375e-5,-0.04558203,0.1119449,-0.0018143211396070295,-0.0018358671615004737,0
436.08,-3.125e-5,-0.06981641,0.1107923,-0.0018283605267059844,-0.002740954595299014,0
436.12,-1.953125e-5,0.9880703,0.1133294,-0.0013643603988611457,-7.544320833582903e-4,0
436.16,-3.125e-5,-0.1525547,0.1133435,-9.813736494138964e-4,-7.455943716708598e-4,0
436.2,-2.734375e-5,-0.2039063,0.1147516,-0.0013820351677949231,3.5576393051394193e-4,0
436.24,-3.125e-5,-0.1470449,0.1101723,-0.0026277344614056048,-0.0032358364929966524,0
436.28,-2.34375e-5,-0.06497461,0.1082,-0.0034859588998853324,-0.004784541801947408,0
436.32,-4.296875e-5,0.07583594,0.111295,-0.0035296306364753435,-0.0023621761276415533,0
436.36,-4.296875e-5,0.2263809,0.1096747,-0.003691233830036036,-0.0036361071377942556,0
436.4,-2.734375e-5,0.1508672,0.1089724,-0.003942607766180871,-0.004191070056746617,0
436.44,-2.34375e-5,-0.1346309,0.1090109,-0.0036857836855332875,-0.004166044573452342,0
436.48,-3.125e-5,-0.1853789,0.1109438,-0.002932168920724751,-0.002656817563279715,0
436.52,-3.515625e-5,-0.1446738,0.1123683,-0.0022299820396080895,-0.0015465017576029192,0
436.56,-5.859375e-5,-0.1144941,0.1123761,-0.0020299519145476484,-0.001546861123762653,0
436.6,-5.078125e-5,-0.09145508,0.1120288,-0.00236144268332163,-0.001825797541039114,0
436.64,-5.078125e-5,-0.07594141,0.1092051,-0.002577333032881479,-0.004046062166338428,0
436.68,-4.6875e-5,-0.06661133,0.1126461,-0.002162056066156701,-0.0013565989080148555,0
436.72,-3.90625e-5,-0.05882422,0.1115228,-0.001409498505145603,-0.0022449174396368776,0
436.76,-5.46875e-5,-0.05232617,0.1146906,-5.428632314627384e-4,2.298387499552608e-4,0
436.8,-5.078125e-5,-0.03964648,0.1147995,7.963323597183483e-5,3.0701903327205304e-4,0
436.84,-5.078125e-5,-0.0310957,0.1145885,4.211527214357936e-4,1.3350533150775133e-4,0
436.88,-4.296875e-5,-0.02601953,0.1152071,9.476921942401421e-4,6.102657730096796e-4,0
436.92,-5.859375e-5,0.005386719,0.1175137,0.0014138483231684,0.0024102025859912006,0
436.96,-6.640625e-5,0.02625977,0.1159501,0.0013640173899984352,0.0011769985825379663,0
437,-3.90625e-5,-0.04885352,0.1149191,0.0013495025905940997,3.614404115114355e-4,0
437.04,-4.296875e-5,-0.05038086,0.117336,0.0017637400888028609,0.002248455622531984,0
437.08,-5.859375e-5,0.9832265,0.1176655,0.0019108047337377096,0.002499690146701534,0
437.12,-5.078125e-5,-0.1857891,0.1161432,0.0015225277329888797,0.001299850512495065,0
437.16,-5.46875e-5,-0.1998184,0.1160257,9.274507407417727e-4,0.0012013196975141954,0
437.2,-5.859375e-5,-0.1410488,0.1140891,4.061228336779056e-4,-3.228595639338169e-4,0
437.24,-3.90625e-5,-0.05110742,0.1134974,6.552258422739159e-4,-7.929367994099887e-4,0
437.28,-6.640625e-5,0.1018965,0.1185901,0.0014307546331700136,0.0031923796561820783,0
437.32,-4.6875e-5,0.2380156,0.1159259,0.0016862387705760247,0.001098224424306898,0
437.36,-5.078125e-5,0.1231348,0.1169723,0.001575628650534878,0.0019126671738293607,0
437.4,-5.859375e-5,-0.1462969,0.1157847,0.0015172551808217598,9.763689044698272e-4,0
437.44,-5.859375e-5,-0.1748691,0.1168062,0.00152877863102961,0.0017717509047344422,0
437.48,-5.46875e-5,-0.1299395,0.1163029,0.0015205081990254327,0.001372251345935438,0
437.52,-6.640625e-5,-0.1016836,0.1167616,0.0013296619453295733,0.0017269986858392918,0
437.56,-5.859375e-5,-0.08416407,0.114656,0.001220280247389335,7.208153686629964e-5,0
437.6,-6.25e-5,-0.06789453,0.1171674,0.001437675343081388,0.002036050380750276,0
437.64,-6.25e-5,-0.06139062,0.1169102,0.0014534928305918488,0.0018302701045722618,0
437.68,-5.859375e-5,-0.05136328,0.1166383,7.244622731907691e-4,0.0016132567891805158,0
437.72,-6.25e-5,-0.04019336,0.1123609,-2.280403069055364e-4,-0.0017430733911718297,0
437.76,-7.421875e-5,-0.03625586,0.1141319,-5.846467232190512e-4,-3.588512104054139e-4,0
437.8,-5.078125e-5,-0.02435352,0.1152465,-0.001043393804556792,5.108180258603979e-4,0
437.84,-5.859375e-5,-0.0245332,0.1104997,-0.0020916951664458885,-0.003213686266207508,0
437.88,-5.078125e-5,-0.01977148,0.1101862,-0.0025182348402157124,-0.003463810312732473,0
437.92,-7.8125e-5,0.04831641,0.1116961,-0.0017160229693146706,-0.002285272809294446,0
437.96,-5.859375e-5,-0.02163476,0.1156238,-5.919574368768473e-4,7.880120966644299e-4,0
438,-6.640625e-5,-0.04704688,0.1147712,-1.5820969050978835e-4,1.1454982306185321e-4,0
438.04,-6.640625e-5,0.2658672,0.1143957,-3.1937353717001834e-4,-1.8493614590618722e-4,0
438.08,-5.46875e-5,0.5862656,0.1141686,-7.160394669712779e-4,-3.681331504919629e-4,0
438.12,-6.25e-5,-0.1981406,0.1118043,-9.151393428802563e-4,-0.0022265580593924007,0
438.16,-7.03125e-5,-0.1625898,0.1139668,-2.969695100146734e-4,-5.371601136758556e-4,0
438.2,-6.640625e-5,-0.09524023,0.1157532,8.98729138123022e-4,8.573601185767295e-4,0
438.24,-7.03125e-5,0.01846289,0.1176203,0.0020808225467820922,0.0023152696323082097,0
438.28,-6.25e-5,0.1890039,0.1186746,0.002979114983148226,0.0031364598180064133,0
438.32,-7.421875e-5,0.2618418,0.1186929,0.0037248562507756966,0.0031461128168883065,0
438.36,-7.8125e-5,-8.984375e-4,0.1205758,0.00454195219818508,0.004617764416371614,0
438.4,-7.03125e-5,-0.1923945,0.1226314,0.0048116422687987095,0.00622551015068641,0
438.44,-6.640625e-5,-0.1771211,0.121019,0.003513437340720726,0.004959205023473287,0
438.48,-6.640625e-5,-0.133582,0.1141761,0.0012235668909331583,-0.00040606213813908064,0
438.52,-5.46875e-5,-0.1031211,0.1139569,-5.833952166482954e-4,-5.796369288777006e-4,0
438.56,-6.640625e-5,-0.08599218,0.1113659,-0.0015359799159984197,-0.0026123560628018468,0
438.6,-8.203125e-5,-0.07535352,0.1124304,-0.0017264631928147597,-0.0017802514207726947,0
438.64,-6.640625e-5,-0.06603125,0.1143311,-0.0019403316287309107,-2.9300168363766523e-4,0
438.68,-6.25e-5,-0.06032813,0.1102001,-0.002765418976049772,-0.0035335361396376243,0
438.72,-6.640625e-5,-0.05180664,0.109401,-0.0031426186220690714,-0.004163034883061624,0
438.76,-5.859375e-5,-0.04476172,0.1108735,-0.0022558693612327865,-0.003012676544667812,0
438.8,-6.25e-5,-0.03558203,0.1151868,-8.185849826025849e-4,3.638681358156686e-4,0
438.84,-5.078125e-5,-0.02918945,0.115558,9.14045876865483e-6,6.505925241681165e-4,0
438.88,-6.640625e-5,0.02813281,0.1150837,4.630102707350491e-5,2.74703936074085e-4,0
438.92,-5.46875e-5,-0.01282227,0.1152169,-4.911118156314871e-4,3.750264421107726e-4,0
438.96,-5.859375e-5,-0.05266016,0.1114844,-0.0011508125485908082,-0.0025545861033342498,0
439,-8.203125e-5,0.07623828,0.1118354,-6.630073036089346e-4,-0.0022838928596213494,0
439.04,-7.421875e-5,0.7258203,0.1170293,0.001048319169756613,0.0017823781573168126,0
439.08,-5.859375e-5,-0.1962676,0.1191731,0.0024623904481987785,0.0034582160247462763,0
439.12,-4.6875e-5,-0.1679766,0.1178342,0.003159590673474162,0.002404806958099643,0
439.16,-4.6875e-5,-0.09937109,0.1196291,0.003856164271663818,0.0038080976274180323,0
439.2,-4.6875e-5,0.003615234,0.1193459,0.005030383708354956,0.0035831433959048246,0
439.24,-4.6875e-5,0.1686504,0.1238394,0.0066798040496389745,0.007102804919993153,0
439.28,-5.46875e-5,0.2630176,0.1270977,0.007486596257731069,0.009655419658041972,0
439.32,-5.078125e-5,0.05692578,0.1239081,0.006148421792152941,0.007155597427048654,0
439.36,-5.859375e-5,-0.1811309,0.1179041,0.003543757756747034,0.0024509358411713925,0
439.4,-4.296875e-5,-0.184918,0.1131029,0.0021284106730439915,-0.0013105658044182693,0
439.44,-4.6875e-5,-0.141877,0.1199745,0.0025228165001906643,0.004077043219529133,0
439.48,-5.078125e-5,-0.1095898,0.1184137,0.002897566709890385,0.0028558531227910887,0
439.52,-4.6875e-5,-0.08889453,0.1172414,0.0029953272210392666,0.0019396262249603456,0
439.56,-5.859375e-5,-0.08377734,0.1201236,0.0033117675431520678,0.004201684220812365,0
439.6,-5.46875e-5,-0.07583008,0.1194459,0.0030469016255347137,0.0036741021634903383,0
439.64,-5.46875e-5,-0.06965625,0.117581,0.0018778886515254923,0.002216554973307703,0
439.68,-6.25e-5,-0.06156054,0.1136066,7.021461413586591e-4,-8.941002567173208e-4,0
439.72,-6.640625e-5,-0.05452929,0.1154535,2.6701142488375784e-4,5.579265240522014e-4,0
439.76,-5.078125e-5,-0.04484961,0.1151224,6.345861072922083e-5,3.028919889449596e-4,0
439.8,-4.6875e-5,-0.0369707,0.1140571,-2.8635098126568155e-4,-5.275718052022966e-4,0
439.84,-4.6875e-5,-0.03436914,0.1149157,-8.220070536131801e-4,1.498630772461102e-4,0
439.88,-5.078125e-5,0.03487109,0.1124834,-0.0018251246013865367,-0.0017521356945741904,0
439.92,-4.296875e-5,-0.02721875,0.1102296,-0.002838681055611387,-0.0035145001641114265,0
439.96,-5.46875e-5,-0.04951172,0.1094103,-0.0029212115290027925,-0.004153036805881666,0
440,-6.25e-5,0.2340801,0.1131407,-0.002158796314231477,-0.0012261054631407442,0
440.04,-5.46875e-5,0.6408008,0.1128528,-0.0014432973779339373,-0.001448972223070662,0
440.08,-4.6875e-5,-0.2214844,0.1144605,-0.0012104894723909902,-1.86267786825488e-4,0
440.12,-3.90625e-5,-0.1891973,0.1128593,-0.0015305864233156042,-0.0014387772446009183,0
440.16,-4.6875e-5,-0.1186816,0.1115584,-0.0019596157954672204,-0.0024561342263512446,0
440.2,-5.078125e-5,-0.008855469,0.1124741,-0.0020989681030716112,-0.0017364743995870351,0
440.24,-4.296875e-5,0.1610762,0.1112999,-0.0019629295653667586,-0.0026551841139157858,0
440.28,-3.90625e-5,0.2337695,0.11318689999999999,-0.00148549685111557,-0.0011748981674834932,0
440.32,-3.515625e-5,0.006574219,0.1139167,-0.0010071077830164853,-6.018286728355532e-4,0
440.36,-3.125e-5,-0.181584,0.1140852,-9.282177264378279e-4,-4.688096726359664e-4,0
440.4,-2.34375e-5,-0.1680313,0.1141015,-0.0014843400630202913,-4.5516137663437374e-4,0
440.44,-3.515625e-5,-0.126957,0.1094729,-0.0020995126433431053,-0.0040823280140729066,0
440.48,-3.125e-5,-0.1041504,0.1124817,-0.0016902875698582593,-0.0017238294203303817,0
440.52,-2.734375e-5,-0.08826367,0.114364,-6.863392496032149e-4,-2.4857084230852066e-4,0
440.56,-3.515625e-5,-0.07554297,0.1152179,-7.742587898278812e-6,4.2057296634914103e-4,0
440.6,-3.515625e-5,-0.0690957,0.1154744,1.6104168410521543e-4,6.215320149786921e-4,0
440.64,-3.125e-5,-0.06125586,0.1141434,8.19237433975941e-5,-4.2171735343951393e-4,0
440.68,-2.734375e-5,-0.05678711,0.1160974,-2.2235844853624878e-4,0.0011097994906154743,0
440.72,-2.34375e-5,-0.04884375,0.1128824,-0.0010318671858572338,-0.0014100489809349484,0
440.76,-2.734375e-5,-0.04592578,0.1114197,-0.0016750627460222786,-0.0025566408223099447,0
440.8,-3.515625e-5,-0.03832227,0.111529,-0.001179603605328303,-0.0024714789819120695,0
440.84,-1.953125e-5,-0.03463281,0.1153719,3.9066557874235005e-4,5.397448465819365e-4,0
440.88,-2.34375e-5,0.03576758,0.1197484,0.0015170859378813156,0.003969297684967944,0
440.92,-5.078125e-5,-0.02644531,0.1155187,0.0012324448015875252,6.538073116560184e-4,0
440.96,-3.515625e-5,-0.05592187,0.1151303,5.696393376042031e-4,3.4928937744359127e-4,0
441,-4.6875e-5,0.2639609,0.1141356,4.5915099490955526e-4,-4.3040052914512333e-4,0.0035439401142940475
441.04,-2.734375e-5,0.5838867,0.1162805,7.999153111780218e-4,0.0012507076806976773,0.005225048324136848
441.08,-1.953125e-5,-0.2143828,0.1152133,0.0014003649896967346,4.143207209989432e-4,0.004388661364438114
441.12,-2.734375e-5,-0.1752813,0.1172049,0.00256519838248456,0.0019755330143390554,0.005949873657778226
441.16,-1.5625e-5,-0.09907031,0.1191121,0.0045714289528230685,0.0034709032920846737,0.007445243935523845
441.2,-2.734375e-5,0.008773438,0.1242439,0.007017017991361848,0.007494312084895539,0.01146865272833471
441.24,-3.515625e-5,0.1878027,0.1267464,0.008963218913577832,0.009458019200763407,0.013432359844202577
441.28,-2.734375e-5,0.262832,0.1287571,0.009503449186703823,0.011037739668072795,0.015012080311511966
441.32,-2.34375e-5,0.01736328,0.1245563,0.008730959272519018,0.007750535372559506,0.011724876015998677
441.36,-2.734375e-5,-0.1848398,0.123096,0.008006767981205688,0.006612600528385751,0.010586941171824921
441.4,-1.171875e-5,-0.1702383,0.1254638,0.007733101787967964,0.008476232799980277,0.012450573443419446
441.44,-2.734375e-5,-0.1254082,0.1235488,0.006998152814880462,0.006984280090846413,0.010958620734285583
441.48,-3.125e-5,-0.1021562,0.1208201,0.005994510871221876,0.004855639969126468,0.008829980612565638
441.52,-2.34375e-5,-0.08452539,0.1210014,0.00547945612731941,0.005008668795304047,0.008983009438743219
441.56,-1.5625e-5,-0.07528516,0.1230722,0.004697292217192414,0.006643507362056564,0.010617848005495735
441.6,-2.734375e-5,-0.07086524,0.1172065,0.0028744949111274283,0.0020586460540977123,0.006032986697536883
441.64,-2.734375e-5,-0.05449805,0.1161893,6.005759288708105e-4,0.0012744376756611748,0.005248778319100346
441.68,-1.953125e-5,-0.04626953,0.1117902,-0.001725535802766763,-0.0021603539395261217,0.001813986703913049
441.72,-2.34375e-5,-0.03920703,0.1085533,-0.003538122421361623,-0.004684536743670536,-7.101961002313655e-4
441.76,-2.734375e-5,-0.04147656,0.1094438,-0.0044638861420486,-0.003974340643439171,0
441.8,-1.171875e-5,-0.02411328,0.1078381,-0.005002604086756949,-0.005221331598118894,0
441.84,-2.734375e-5,0.02406836,0.1070812,-0.005019891951988789,-0.005803844815991007,0
441.88,-1.5625e-5,-0.002626953,0.1083076,-0.0039303336503099424,-0.004832733987023961,0
441.92,-2.734375e-5,-0.04712891,0.1130838,-0.002146952228187731,-0.0010799992959752995,0
441.96,-3.125e-5,0.03390234,0.1141882,-7.643493867840948e-4,-2.0544767979780576e-4,0
442,-3.125e-5,0.7258321,0.1149,-1.2789216385913622e-4,3.613456580942811e-4,0
